#
# Log of dataset merge statistics
#
# quorum=   0.7 commonality=   0.2 noise=3.0 nrank=200.0
#
# in-group-sim=mi-sim
# N,rows,cols,lcnt,rcnt,size,left-entropy,right-entropy,total-entropy,sparsity,mmt-entropy,top-pair-ranked-mi,top-pair-mi,mmt-q,nclasses,nsimilaries
1	15083	1043583	22942644	22942644	2777968	16.534961	8.5147856	19.463230	12.468151	18.221803	9.1671282	9.3887573	11.945777	0	20100
2	15084	1046600	22942644	22942644	2775430	16.539475	8.5192673	19.459462	12.473730	18.190754	9.2491040	10.614998	11.948214	1	20300
3	15085	1046613	22942644	22942644	2775329	16.539276	8.5200516	19.458854	12.473896	18.190609	9.1619699	5.0376551	11.948100	2	20704
4	15086	1061297	22942644	22942644	2724592	16.569862	8.5469442	19.400974	12.520711	17.796774	9.0605433	4.6242224	11.941557	3	21313
5	15087	1056887	22942644	22942644	2679616	16.543239	8.5393771	19.345734	12.538813	17.728020	9.0319016	4.8386707	11.915249	4	21724
6	15088	1058064	22942644	22942644	2654477	16.533795	8.5475705	19.285299	12.554113	17.622365	8.9356953	5.8408760	11.867337	5	22139
7	15089	1063398	22942644	22942644	2623943	16.543734	8.5745759	19.253408	12.578155	17.489552	9.0243183	6.3855453	11.904114	6	22558
8	15090	1061118	22942644	22942644	2617395	16.535809	8.5699859	19.243345	12.578759	17.484074	8.8664533	4.9164540	11.893808	7	23191
9	15091	1060711	22942644	22942644	2612858	16.528705	8.5689915	19.227585	12.580804	17.452785	8.7681730	4.7934889	11.874770	8	23830
10	15091	1058351	22942644	22942644	2606374	16.519513	8.5640247	19.215098	12.581175	17.422183	8.8917581	11.624115	11.849375	8	24686
11	15092	1058326	22942644	22942644	2606224	16.519582	8.5643677	19.214682	12.581319	17.422094	8.6184004	4.4545181	11.849380	9	25122
12	15092	1057839	22942644	22942644	2604922	16.516109	8.5626730	19.209725	12.581376	17.416346	8.2915891	7.2581672	11.840547	9	25778
13	15093	1059267	22942644	22942644	2599435	16.520419	8.5674295	19.202002	12.586460	17.399547	8.2314812	7.7144759	11.850043	10	26441
14	15094	1058211	22942644	22942644	2590467	16.524975	8.5779945	19.185854	12.590103	17.397939	8.1991158	4.7015270	11.905881	11	26888
15	15095	1058397	22942644	22942644	2590179	16.524265	8.5790083	19.183853	12.590612	17.393433	8.1951150	4.4319606	11.904729	12	27344
16	15096	1057774	22942644	22942644	2540696	16.515682	8.5795818	19.132165	12.617686	16.993403	8.0408093	4.5713311	11.835248	13	28025
17	15097	1058376	22942644	22942644	2536526	16.515477	8.5873587	19.122203	12.620973	16.968903	7.9914125	4.2834473	11.824320	14	28484
18	15098	1063964	22942644	22942644	2487948	16.540521	8.6165679	19.067800	12.656563	16.709462	8.1431098	7.7831507	11.910786	15	29177
19	15099	1064096	22942644	22942644	2484653	16.539848	8.6169523	19.062622	12.658749	16.704116	7.9821404	6.2827997	11.910190	16	29876
20	15100	1064686	22942644	22942644	2483719	16.541175	8.6194331	19.061080	12.660187	16.666843	7.8985813	4.8707228	11.912525	17	30347
